TIME,VHM0,VTZA,VMDR,VTPK
2022-01-03 20:39:59.999999744,2.12,5.3,245.0,7.1429
2022-01-03 20:50:00.000000000,2.03,5.2,245.0,7.1429
2022-01-03 21:00:00.000000000,2.07,5.4,246.0,7.1429
2022-01-03 21:10:00.000000000,2.11,5.5,245.0,7.1429
2022-01-03 21:20:00.000000256,2.11,5.2,247.0,7.1429
2022-01-03 21:30:00.000000000,2.03,5.1,248.0,7.1429
2022-01-03 21:40:00.000000000,2.0,5.2,247.0,7.1429
2022-01-03 21:50:00.000000000,2.05,5.3,251.0,7.1429
2022-01-03 22:00:00.000000000,1.95,5.6,257.0,7.6923
2022-01-03 22:09:59.999999744,2.04,5.8,251.0,7.1429
2022-01-03 22:20:00.000000000,2.15,5.7,249.0,6.6667
2022-01-03 22:30:00.000000000,2.07,5.6,254.0,6.6667
2022-01-03 22:40:00.000000000,2.24,5.9,253.0,7.1429
2022-01-03 22:50:00.000000256,2.23,5.9,252.0,7.1429
2022-01-03 23:00:00.000000000,2.03,5.7,253.0,7.1429
2022-01-03 23:10:00.000000000,2.13,5.6,253.0,7.1429
2022-01-03 23:20:00.000000000,2.16,5.6,259.0,6.6667
2022-01-03 23:30:00.000000000,2.0,5.5,258.0,6.6667
2022-01-03 23:39:59.999999744,2.02,5.6,259.0,6.6667
2022-01-03 23:50:00.000000000,2.04,5.7,262.0,6.6667
2022-01-04 00:00:00.000000000,2.01,5.6,261.0,6.6667
2022-01-04 00:10:00.000000000,2.0,5.5,261.0,6.25
2022-01-04 00:20:00.000000256,2.18,5.7,262.0,7.1429
2022-01-04 00:30:00.000000000,2.18,6.0,260.0,7.1429
2022-01-04 00:40:00.000000000,1.87,5.6,261.0,7.1429
2022-01-04 00:50:00.000000000,1.84,5.5,263.0,7.1429
2022-01-04 01:00:00.000000000,1.92,5.5,262.0,6.6667
2022-01-04 01:09:59.999999744,1.9,5.6,263.0,6.6667
2022-01-04 01:20:00.000000000,1.85,5.7,260.0,6.6667
2022-01-04 01:30:00.000000000,1.95,5.6,264.0,6.25
2022-01-04 01:40:00.000000000,1.84,5.3,267.0,7.1429
2022-01-04 01:50:00.000000256,1.83,5.4,260.0,6.6667
2022-01-04 02:00:00.000000000,1.96,5.7,262.0,6.6667
2022-01-04 02:10:00.000000000,1.89,5.5,262.0,6.6667
2022-01-04 02:20:00.000000000,1.87,5.4,262.0,6.6667
2022-01-04 02:30:00.000000000,1.93,5.6,261.0,6.6667
2022-01-04 02:39:59.999999744,1.96,5.6,263.0,6.6667
2022-01-04 02:50:00.000000000,1.9,5.3,263.0,6.6667
2022-01-04 03:00:00.000000000,1.91,5.2,260.0,6.25
2022-01-04 03:10:00.000000000,1.8,5.0,261.0,6.25
2022-01-04 03:20:00.000000256,1.9,5.0,262.0,6.25
2022-01-04 03:30:00.000000000,1.98,5.1,264.0,6.25
2022-01-04 03:40:00.000000000,1.91,4.9,263.0,6.25
2022-01-04 03:50:00.000000000,1.88,5.0,260.0,6.25
2022-01-04 04:00:00.000000000,1.91,5.2,259.0,5.5556
2022-01-04 04:09:59.999999744,1.85,5.0,260.0,5.5556
2022-01-04 04:20:00.000000000,1.75,5.0,266.0,5.5556
2022-01-04 04:30:00.000000000,1.78,5.1,267.0,5.8824
2022-01-04 04:40:00.000000000,1.74,4.9,264.0,5.8824
2022-01-04 04:50:00.000000256,1.74,4.8,265.0,5.5556
2022-01-04 05:00:00.000000000,1.65,5.0,268.0,5.5556
2022-01-04 05:10:00.000000000,1.59,5.0,272.0,5.8824
2022-01-04 05:20:00.000000000,1.56,5.0,270.0,5.5556
2022-01-04 05:30:00.000000000,1.49,4.8,267.0,5.5556
2022-01-04 05:39:59.999999744,1.49,4.8,265.0,5.5556
2022-01-04 05:50:00.000000000,1.67,4.9,267.0,5.5556
2022-01-04 06:00:00.000000000,1.71,4.9,270.0,5.8824
2022-01-04 06:10:00.000000000,1.68,5.1,273.0,5.8824
2022-01-04 06:20:00.000000256,1.71,5.2,281.0,12.5
2022-01-04 06:30:00.000000000,1.73,5.4,284.0,12.5
2022-01-04 06:40:00.000000000,1.68,5.5,282.0,5.8824
2022-01-04 06:50:00.000000000,1.61,5.1,285.0,5.8824
2022-01-04 07:00:00.000000000,1.62,5.2,290.0,5.8824
2022-01-04 07:09:59.999999744,1.65,5.4,285.0,5.8824
2022-01-04 07:20:00.000000000,1.61,5.2,284.0,5.8824
2022-01-04 07:30:00.000000000,1.59,5.2,295.0,11.1111
2022-01-04 07:40:00.000000000,1.61,5.5,305.0,11.1111
2022-01-04 07:50:00.000000256,1.59,5.2,304.0,11.1111
2022-01-04 08:00:00.000000000,1.66,5.1,304.0,11.1111
2022-01-04 08:10:00.000000000,1.78,5.5,311.0,11.1111
2022-01-04 08:20:00.000000000,1.67,5.2,308.0,11.1111
2022-01-04 08:30:00.000000000,1.56,5.2,302.0,5.8824
2022-01-04 08:39:59.999999744,1.67,5.2,311.0,11.1111
2022-01-04 08:50:00.000000000,1.66,4.9,318.0,11.1111
2022-01-04 09:00:00.000000000,1.59,4.9,318.0,11.1111
2022-01-04 09:10:00.000000000,1.51,4.6,315.0,11.1111
2022-01-04 09:20:00.000000256,1.53,4.7,321.0,11.1111
2022-01-04 09:30:00.000000000,1.58,5.4,322.0,11.1111
2022-01-04 09:40:00.000000000,1.57,5.3,315.0,11.1111
2022-01-04 09:50:00.000000000,1.57,5.2,314.0,11.1111
2022-01-04 10:00:00.000000000,1.59,5.3,316.0,10.0
2022-01-04 10:09:59.999999744,1.53,5.3,318.0,10.0
2022-01-04 10:20:00.000000000,1.46,5.2,318.0,10.0
2022-01-04 10:30:00.000000000,1.48,5.3,316.0,11.1111
2022-01-04 10:40:00.000000000,1.59,5.4,316.0,9.0909
2022-01-04 10:50:00.000000256,1.63,5.3,317.0,10.0
2022-01-04 11:00:00.000000000,1.62,5.4,315.0,11.1111
2022-01-04 11:10:00.000000000,1.57,5.2,310.0,6.25
2022-01-04 11:20:00.000000000,1.5,5.2,315.0,6.25
2022-01-04 11:30:00.000000000,1.62,5.5,317.0,10.0
2022-01-04 11:39:59.999999744,1.63,5.3,313.0,5.5556
2022-01-04 11:50:00.000000000,1.6,5.3,315.0,8.3333
2022-01-04 12:00:00.000000000,1.56,5.5,317.0,8.3333
2022-01-04 12:10:00.000000000,1.52,5.6,318.0,8.3333
2022-01-04 12:20:00.000000256,1.58,5.4,319.0,8.3333
2022-01-04 12:30:00.000000000,1.61,5.3,319.0,7.6923
2022-01-04 12:40:00.000000000,1.63,5.4,319.0,8.3333
2022-01-04 12:50:00.000000000,1.6,5.5,319.0,8.3333
2022-01-04 13:00:00.000000000,1.59,5.5,319.0,8.3333
2022-01-04 13:09:59.999999744,1.68,5.7,317.0,8.3333
2022-01-04 13:20:00.000000000,1.75,5.7,314.0,8.3333
2022-01-04 13:30:00.000000000,1.82,5.8,316.0,8.3333
2022-01-04 13:40:00.000000000,1.74,5.9,317.0,9.0909
2022-01-04 13:50:00.000000256,1.74,5.7,314.0,5.8824
2022-01-04 14:00:00.000000000,1.88,6.0,316.0,8.3333
2022-01-04 14:10:00.000000000,1.89,6.0,318.0,8.3333
2022-01-04 14:20:00.000000000,1.83,5.6,318.0,5.2632
2022-01-04 14:30:00.000000000,1.88,5.7,318.0,5.2632
2022-01-04 14:39:59.999999744,2.04,5.6,318.0,6.6667
2022-01-04 14:50:00.000000000,2.09,5.6,316.0,6.6667
2022-01-04 15:00:00.000000000,2.16,5.8,318.0,6.25
2022-01-04 15:10:00.000000000,2.13,5.8,322.0,7.1429
2022-01-04 15:20:00.000000256,2.04,5.9,322.0,16.6667
2022-01-04 15:30:00.000000000,2.13,5.7,325.0,6.6667
2022-01-04 15:40:00.000000000,2.14,5.8,326.0,12.5
2022-01-04 15:50:00.000000000,2.11,6.0,324.0,12.5
2022-01-04 16:00:00.000000000,2.11,5.9,321.0,14.2857
2022-01-04 16:09:59.999999744,2.26,5.8,322.0,7.1429
2022-01-04 16:20:00.000000000,2.39,6.1,323.0,7.1429
2022-01-04 16:30:00.000000000,2.36,6.2,322.0,16.6667
2022-01-04 16:40:00.000000000,2.28,6.3,322.0,5.8824
2022-01-04 16:50:00.000000256,2.33,6.2,321.0,16.6667
2022-01-04 17:00:00.000000000,2.5,6.2,320.0,16.6667
2022-01-04 17:10:00.000000000,2.52,6.2,319.0,12.5
2022-01-04 17:20:00.000000000,2.46,6.1,315.0,12.5
2022-01-04 17:30:00.000000000,2.43,6.1,315.0,6.6667
2022-01-04 17:39:59.999999744,2.48,6.3,319.0,11.1111
2022-01-04 17:50:00.000000000,2.52,6.2,319.0,8.3333
2022-01-04 18:00:00.000000000,2.49,5.9,319.0,5.8824
2022-01-04 18:10:00.000000000,2.38,6.1,320.0,5.8824
2022-01-04 18:20:00.000000256,2.4,6.2,323.0,12.5
2022-01-04 18:30:00.000000000,2.51,6.4,327.0,12.5
2022-01-04 18:40:00.000000000,2.54,6.3,325.0,14.2857
2022-01-04 18:50:00.000000000,2.66,6.2,324.0,7.1429
2022-01-04 19:00:00.000000000,2.79,6.5,326.0,8.3333
2022-01-04 19:09:59.999999744,2.87,6.7,328.0,8.3333
2022-01-04 19:20:00.000000000,2.81,6.3,327.0,9.0909
2022-01-04 19:30:00.000000000,2.84,6.3,326.0,7.6923
2022-01-04 19:40:00.000000000,2.92,6.4,327.0,7.6923
2022-01-04 19:50:00.000000256,2.87,6.6,329.0,11.1111
2022-01-04 20:00:00.000000000,2.87,6.6,327.0,10.0
2022-01-04 20:10:00.000000000,2.98,6.1,325.0,10.0
2022-01-04 20:20:00.000000000,3.16,6.3,324.0,8.3333
2022-01-04 20:30:00.000000000,3.17,6.6,324.0,9.0909
2022-01-04 20:39:59.999999744,3.04,6.6,324.0,9.0909
2022-01-04 20:50:00.000000000,2.93,6.6,324.0,9.0909
2022-01-04 21:00:00.000000000,2.96,6.5,324.0,10.0
2022-01-04 21:10:00.000000000,3.06,6.6,327.0,10.0
2022-01-04 21:20:00.000000256,3.22,6.8,328.0,8.3333
2022-01-04 21:30:00.000000000,3.15,6.4,326.0,11.1111
2022-01-04 21:40:00.000000000,3.11,6.2,324.0,11.1111
2022-01-04 21:50:00.000000000,3.2,6.9,325.0,7.6923
2022-01-04 22:00:00.000000000,3.11,6.7,323.0,8.3333
2022-01-04 22:09:59.999999744,3.07,6.2,321.0,8.3333
2022-01-04 22:20:00.000000000,3.25,6.4,322.0,8.3333
2022-01-04 22:30:00.000000000,3.39,6.6,322.0,8.3333
2022-01-04 22:40:00.000000000,3.18,6.5,321.0,11.1111
2022-01-04 22:50:00.000000256,3.05,6.6,321.0,8.3333
2022-01-04 23:00:00.000000000,3.27,6.7,323.0,8.3333
2022-01-04 23:10:00.000000000,3.28,6.5,322.0,9.0909
2022-01-04 23:20:00.000000000,3.11,6.6,318.0,9.0909
2022-01-04 23:30:00.000000000,3.18,6.7,318.0,9.0909
2022-01-04 23:39:59.999999744,3.18,6.7,317.0,9.0909
2022-01-04 23:50:00.000000000,3.19,6.8,316.0,11.1111
2022-01-05 00:00:00.000000000,3.32,6.7,316.0,8.3333
2022-01-05 00:10:00.000000000,3.39,6.3,317.0,8.3333
2022-01-05 00:20:00.000000256,3.43,6.6,316.0,8.3333
2022-01-05 00:30:00.000000000,3.26,6.8,312.0,10.0
2022-01-05 00:40:00.000000000,3.14,6.8,314.0,8.3333
2022-01-05 00:50:00.000000000,3.4,7.0,315.0,9.0909
2022-01-05 01:00:00.000000000,3.5,6.9,312.0,7.6923
2022-01-05 01:09:59.999999744,3.57,7.1,312.0,8.3333
2022-01-05 01:20:00.000000000,3.71,7.2,311.0,8.3333
2022-01-05 01:30:00.000000000,3.5,7.1,309.0,6.6667
2022-01-05 01:40:00.000000000,3.49,7.0,310.0,9.0909
2022-01-05 01:50:00.000000256,3.59,7.0,308.0,11.1111
2022-01-05 02:00:00.000000000,3.38,6.9,307.0,7.6923
2022-01-05 02:10:00.000000000,3.37,6.8,305.0,7.6923
2022-01-05 02:20:00.000000000,3.32,7.0,307.0,11.1111
2022-01-05 02:30:00.000000000,3.27,7.1,316.0,9.0909
2022-01-05 02:39:59.999999744,3.59,7.0,314.0,10.0
2022-01-05 02:50:00.000000000,3.52,6.8,310.0,10.0
2022-01-05 03:00:00.000000000,3.42,7.1,310.0,9.0909
2022-01-05 03:10:00.000000000,3.92,7.7,314.0,10.0
2022-01-05 03:20:00.000000256,3.84,7.0,312.0,10.0
2022-01-05 03:30:00.000000000,3.68,6.9,309.0,8.3333
2022-01-05 03:40:00.000000000,3.94,7.3,311.0,8.3333
2022-01-05 03:50:00.000000000,3.85,7.3,311.0,10.0
2022-01-05 04:00:00.000000000,3.8,6.8,307.0,10.0
2022-01-05 04:09:59.999999744,3.92,6.9,308.0,11.1111
2022-01-05 04:20:00.000000000,3.89,7.4,310.0,9.0909
2022-01-05 04:30:00.000000000,3.95,7.4,309.0,10.0
2022-01-05 04:40:00.000000000,4.37,7.3,309.0,9.0909
2022-01-05 04:50:00.000000256,4.51,7.0,308.0,11.1111
2022-01-05 05:00:00.000000000,4.16,6.9,304.0,9.0909
2022-01-05 05:10:00.000000000,4.2,7.1,306.0,9.0909
2022-01-05 05:20:00.000000000,4.22,6.9,305.0,10.0
2022-01-05 05:30:00.000000000,4.41,6.7,305.0,7.1429
2022-01-05 05:39:59.999999744,4.5,7.0,309.0,10.0
2022-01-05 05:50:00.000000000,4.5,7.5,307.0,11.1111
2022-01-05 06:00:00.000000000,4.68,7.6,308.0,7.6923
2022-01-05 06:10:00.000000000,4.6,7.0,309.0,7.6923
2022-01-05 06:20:00.000000256,4.42,6.9,306.0,7.6923
2022-01-05 06:30:00.000000000,4.53,7.0,306.0,10.0
2022-01-05 06:40:00.000000000,4.44,7.3,311.0,10.0
2022-01-05 06:50:00.000000000,4.2,7.4,308.0,10.0
2022-01-05 07:00:00.000000000,4.33,7.0,306.0,9.0909
2022-01-05 07:09:59.999999744,4.54,7.0,303.0,9.0909
2022-01-05 07:20:00.000000000,4.7,7.0,303.0,10.0
2022-01-05 07:30:00.000000000,4.69,7.4,310.0,10.0
2022-01-05 07:40:00.000000000,4.43,7.4,309.0,9.0909
2022-01-05 07:50:00.000000256,4.7,7.2,306.0,9.0909
2022-01-05 08:00:00.000000000,4.92,7.6,307.0,10.0
2022-01-05 08:10:00.000000000,4.71,7.7,310.0,10.0
2022-01-05 08:20:00.000000000,4.89,8.0,313.0,11.1111
2022-01-05 08:30:00.000000000,4.87,7.7,312.0,11.1111
2022-01-05 08:39:59.999999744,4.62,7.2,311.0,10.0
2022-01-05 08:50:00.000000000,4.73,7.1,314.0,10.0
2022-01-05 09:00:00.000000000,4.92,7.6,312.0,10.0
2022-01-05 09:10:00.000000000,4.74,7.8,311.0,9.0909
2022-01-05 09:20:00.000000256,4.5,7.9,312.0,10.0
2022-01-05 09:30:00.000000000,4.49,7.5,308.0,11.1111
2022-01-05 09:40:00.000000000,4.74,7.6,310.0,11.1111
2022-01-05 09:50:00.000000000,4.76,7.5,311.0,9.0909
2022-01-05 10:00:00.000000000,4.65,7.0,306.0,9.0909
2022-01-05 10:09:59.999999744,4.74,7.3,307.0,10.0
2022-01-05 10:20:00.000000000,4.78,8.0,310.0,11.1111
2022-01-05 10:30:00.000000000,4.81,7.6,309.0,11.1111
2022-01-05 10:40:00.000000000,4.68,7.3,309.0,11.1111
2022-01-05 10:50:00.000000256,4.53,7.5,313.0,11.1111
2022-01-05 11:00:00.000000000,4.45,7.6,314.0,10.0
2022-01-05 11:10:00.000000000,4.44,7.5,309.0,10.0
2022-01-05 11:20:00.000000000,4.58,7.1,308.0,11.1111
2022-01-05 11:30:00.000000000,4.62,7.2,309.0,11.1111
2022-01-05 11:39:59.999999744,4.51,7.2,307.0,11.1111
2022-01-05 11:50:00.000000000,4.39,7.4,308.0,11.1111
2022-01-05 12:00:00.000000000,4.47,7.6,312.0,11.1111
2022-01-05 12:10:00.000000000,4.58,7.6,313.0,11.1111
2022-01-05 12:20:00.000000256,4.07,7.7,310.0,10.0
2022-01-05 12:30:00.000000000,4.32,7.8,312.0,10.0
2022-01-05 12:40:00.000000000,4.78,7.7,313.0,11.1111
2022-01-05 12:50:00.000000000,4.69,7.5,311.0,11.1111
2022-01-05 13:00:00.000000000,4.37,7.3,312.0,11.1111
2022-01-05 13:09:59.999999744,4.31,7.3,313.0,11.1111
2022-01-05 13:20:00.000000000,4.31,7.3,313.0,11.1111
2022-01-05 13:30:00.000000000,4.26,7.2,311.0,11.1111
2022-01-05 13:40:00.000000000,4.1,7.1,312.0,11.1111
2022-01-05 13:50:00.000000256,4.31,7.5,315.0,11.1111
2022-01-05 14:00:00.000000000,4.42,7.7,314.0,11.1111
2022-01-05 14:10:00.000000000,4.18,7.4,311.0,11.1111
2022-01-05 14:20:00.000000000,4.13,7.5,314.0,10.0
2022-01-05 14:30:00.000000000,4.27,7.7,315.0,10.0
2022-01-05 14:39:59.999999744,4.09,7.8,316.0,9.0909
2022-01-05 14:50:00.000000000,4.01,7.3,317.0,10.0
2022-01-05 15:00:00.000000000,4.0,7.0,319.0,10.0
2022-01-05 15:10:00.000000000,4.04,7.3,317.0,10.0
2022-01-05 15:20:00.000000256,3.97,7.0,316.0,11.1111
2022-01-05 15:30:00.000000000,3.97,7.2,320.0,12.5
2022-01-05 15:40:00.000000000,4.16,7.6,321.0,11.1111
2022-01-05 15:50:00.000000000,4.22,7.5,321.0,11.1111
2022-01-05 16:00:00.000000000,3.99,7.4,321.0,11.1111
2022-01-05 16:09:59.999999744,3.9,7.4,318.0,11.1111
2022-01-05 16:20:00.000000000,4.01,7.4,319.0,11.1111
2022-01-05 16:30:00.000000000,4.0,7.4,322.0,8.3333
2022-01-05 16:40:00.000000000,3.97,7.4,324.0,10.0
2022-01-05 16:50:00.000000256,3.91,7.3,324.0,10.0
2022-01-05 17:00:00.000000000,3.94,7.3,323.0,10.0
2022-01-05 17:10:00.000000000,3.81,7.2,323.0,9.0909
2022-01-05 17:20:00.000000000,3.81,7.4,323.0,9.0909
2022-01-05 17:30:00.000000000,3.91,7.5,325.0,11.1111
2022-01-05 17:39:59.999999744,3.82,7.0,327.0,11.1111
2022-01-05 17:50:00.000000000,3.83,7.3,325.0,11.1111
2022-01-05 18:00:00.000000000,3.96,7.6,324.0,10.0
2022-01-05 18:10:00.000000000,3.88,7.6,326.0,8.3333
2022-01-05 18:20:00.000000256,3.9,7.3,330.0,8.3333
2022-01-05 18:30:00.000000000,4.04,7.4,330.0,10.0
2022-01-05 18:40:00.000000000,4.13,7.6,327.0,12.5
2022-01-05 18:50:00.000000000,3.94,7.5,326.0,11.1111
2022-01-05 19:00:00.000000000,3.83,7.6,329.0,11.1111
2022-01-05 19:09:59.999999744,4.06,7.7,328.0,11.1111
2022-01-05 19:20:00.000000000,4.0,7.7,327.0,9.0909
2022-01-05 19:30:00.000000000,4.1,7.8,329.0,10.0
2022-01-05 19:40:00.000000000,4.08,7.2,329.0,10.0
2022-01-05 19:50:00.000000256,3.89,7.0,330.0,11.1111
2022-01-05 20:00:00.000000000,4.15,7.6,332.0,10.0
2022-01-05 20:10:00.000000000,3.99,7.3,333.0,10.0
2022-01-05 20:20:00.000000000,3.56,7.1,333.0,11.1111
2022-01-05 20:30:00.000000000,4.0,7.5,335.0,11.1111
2022-01-05 20:39:59.999999744,4.38,7.7,333.0,11.1111
2022-01-05 20:50:00.000000000,4.25,7.6,333.0,10.0
2022-01-05 21:00:00.000000000,4.11,7.4,334.0,10.0
2022-01-05 21:10:00.000000000,4.04,7.4,333.0,11.1111
2022-01-05 21:20:00.000000256,3.86,7.3,334.0,8.3333
2022-01-05 21:30:00.000000000,3.92,7.1,334.0,8.3333
2022-01-05 21:40:00.000000000,3.93,7.3,332.0,11.1111
2022-01-05 21:50:00.000000000,3.77,7.2,330.0,12.5
2022-01-05 22:00:00.000000000,3.99,7.3,332.0,10.0
2022-01-05 22:09:59.999999744,3.97,7.3,331.0,11.1111
2022-01-05 22:20:00.000000000,4.07,7.4,333.0,11.1111
2022-01-05 22:30:00.000000000,4.24,7.5,334.0,9.0909
2022-01-05 22:40:00.000000000,4.17,7.4,333.0,12.5
2022-01-05 22:50:00.000000256,4.17,7.6,332.0,12.5
2022-01-05 23:00:00.000000000,4.17,7.6,332.0,12.5
2022-01-05 23:10:00.000000000,3.99,7.5,334.0,12.5
2022-01-05 23:20:00.000000000,3.76,7.3,333.0,12.5
2022-01-05 23:30:00.000000000,3.74,7.4,333.0,10.0
2022-01-05 23:39:59.999999744,3.77,7.9,332.0,14.2857
2022-01-05 23:50:00.000000000,3.66,7.5,332.0,14.2857
2022-01-06 00:00:00.000000000,3.6,6.9,333.0,11.1111
2022-01-06 00:10:00.000000000,3.71,7.1,334.0,11.1111
2022-01-06 00:20:00.000000256,3.74,7.7,335.0,11.1111
2022-01-06 00:30:00.000000000,3.78,8.0,332.0,11.1111
2022-01-06 00:40:00.000000000,3.61,7.9,330.0,11.1111
2022-01-06 00:50:00.000000000,3.55,7.5,332.0,10.0
2022-01-06 01:00:00.000000000,3.59,7.3,331.0,12.5
2022-01-06 01:09:59.999999744,3.36,7.0,333.0,12.5
2022-01-06 01:20:00.000000000,3.37,6.9,333.0,11.1111
2022-01-06 01:30:00.000000000,3.5,7.4,333.0,12.5
2022-01-06 01:40:00.000000000,3.52,7.4,336.0,12.5
2022-01-06 01:50:00.000000256,3.38,7.3,336.0,10.0
2022-01-06 02:00:00.000000000,3.3,7.1,336.0,10.0
2022-01-06 02:10:00.000000000,3.18,7.3,335.0,12.5
2022-01-06 02:20:00.000000000,3.12,7.3,334.0,12.5
2022-01-06 02:30:00.000000000,3.23,7.3,332.0,12.5
2022-01-06 02:39:59.999999744,3.11,7.7,332.0,9.0909
2022-01-06 02:50:00.000000000,3.03,7.7,335.0,11.1111
2022-01-06 03:00:00.000000000,2.88,7.3,336.0,11.1111
2022-01-06 03:10:00.000000000,2.7,7.0,335.0,11.1111
2022-01-06 03:20:00.000000256,2.95,7.4,336.0,10.0
2022-01-06 03:30:00.000000000,3.02,7.3,334.0,12.5
2022-01-06 03:40:00.000000000,2.99,7.2,335.0,12.5
2022-01-06 03:50:00.000000000,3.03,7.4,337.0,10.0
2022-01-06 04:00:00.000000000,2.92,7.0,337.0,10.0
2022-01-06 04:09:59.999999744,2.81,7.0,337.0,11.1111
2022-01-06 04:20:00.000000000,2.96,7.1,336.0,11.1111
2022-01-06 04:30:00.000000000,2.96,7.3,337.0,14.2857
2022-01-06 04:40:00.000000000,2.7,7.3,338.0,10.0
2022-01-06 04:50:00.000000256,2.6,6.9,335.0,7.6923
2022-01-06 05:00:00.000000000,2.69,6.8,333.0,9.0909
2022-01-06 05:10:00.000000000,2.56,6.6,336.0,7.6923
2022-01-06 05:20:00.000000000,2.53,6.9,338.0,10.0
2022-01-06 05:30:00.000000000,2.75,7.2,337.0,10.0
2022-01-06 05:39:59.999999744,2.71,7.1,337.0,11.1111
2022-01-06 05:50:00.000000000,2.56,7.2,337.0,14.2857
2022-01-06 06:00:00.000000000,2.53,7.4,335.0,9.0909
2022-01-06 06:10:00.000000000,2.52,7.5,331.0,9.0909
2022-01-06 06:20:00.000000256,2.62,7.5,333.0,10.0
2022-01-06 06:30:00.000000000,2.61,7.3,335.0,10.0
2022-01-06 06:40:00.000000000,2.34,7.2,335.0,9.0909
2022-01-06 06:50:00.000000000,2.23,6.8,332.0,8.3333
2022-01-06 07:00:00.000000000,2.25,6.5,334.0,7.6923
2022-01-06 07:09:59.999999744,2.3,6.8,335.0,8.3333
2022-01-06 07:20:00.000000000,2.27,6.9,336.0,8.3333
2022-01-06 07:30:00.000000000,2.19,6.9,335.0,10.0
2022-01-06 07:40:00.000000000,2.27,7.1,335.0,12.5
2022-01-06 07:50:00.000000256,2.21,7.3,336.0,12.5
2022-01-06 08:00:00.000000000,2.12,7.0,337.0,10.0
2022-01-06 08:10:00.000000000,2.22,7.0,338.0,12.5
2022-01-06 08:20:00.000000000,2.19,7.2,336.0,9.0909
2022-01-06 08:30:00.000000000,2.36,7.2,336.0,7.6923
2022-01-06 08:39:59.999999744,2.48,7.2,337.0,10.0
2022-01-06 08:50:00.000000000,2.36,6.8,340.0,8.3333
2022-01-06 09:00:00.000000000,2.4,6.7,341.0,9.0909
2022-01-06 09:10:00.000000000,2.31,6.6,339.0,7.6923
2022-01-06 09:20:00.000000256,2.18,6.6,340.0,12.5
2022-01-06 09:30:00.000000000,2.19,6.7,342.0,12.5
2022-01-06 09:40:00.000000000,2.19,6.4,339.0,11.1111
2022-01-06 09:50:00.000000000,2.25,6.5,338.0,10.0
2022-01-06 10:00:00.000000000,2.2,6.5,339.0,10.0
2022-01-06 10:09:59.999999744,2.14,6.7,341.0,10.0
2022-01-06 10:20:00.000000000,2.2,6.8,341.0,10.0
2022-01-06 10:30:00.000000000,2.16,6.5,338.0,11.1111
2022-01-06 10:40:00.000000000,2.14,6.6,337.0,11.1111
2022-01-06 10:50:00.000000256,2.12,6.6,340.0,10.0
2022-01-06 11:00:00.000000000,2.11,6.6,340.0,10.0
2022-01-06 11:10:00.000000000,2.05,7.0,337.0,11.1111
2022-01-06 11:20:00.000000000,2.04,7.0,335.0,11.1111
2022-01-06 11:30:00.000000000,2.04,6.6,339.0,12.5
2022-01-06 11:39:59.999999744,2.08,6.8,340.0,12.5
2022-01-06 11:50:00.000000000,2.06,6.8,336.0,9.0909
2022-01-06 12:00:00.000000000,2.03,6.7,333.0,9.0909
2022-01-06 12:10:00.000000000,1.98,6.6,332.0,8.3333
2022-01-06 12:20:00.000000256,1.83,6.5,331.0,12.5
2022-01-06 12:30:00.000000000,1.88,6.5,332.0,12.5
2022-01-06 12:40:00.000000000,1.9,6.5,330.0,9.0909
2022-01-06 12:50:00.000000000,1.85,6.4,329.0,9.0909
2022-01-06 13:00:00.000000000,1.84,6.3,328.0,9.0909
2022-01-06 13:09:59.999999744,1.78,6.0,325.0,9.0909
2022-01-06 13:20:00.000000000,1.84,6.3,322.0,10.0
2022-01-06 13:30:00.000000000,1.88,6.3,322.0,9.0909
2022-01-06 13:40:00.000000000,1.85,6.2,321.0,9.0909
2022-01-06 13:50:00.000000256,1.89,6.4,323.0,10.0
2022-01-06 14:00:00.000000000,1.82,6.2,323.0,7.6923
2022-01-06 14:10:00.000000000,1.69,6.0,322.0,7.6923
2022-01-06 14:20:00.000000000,1.67,6.3,326.0,10.0
2022-01-06 14:30:00.000000000,1.6,6.7,323.0,11.1111
2022-01-06 14:39:59.999999744,1.6,6.5,322.0,9.0909
2022-01-06 14:50:00.000000000,1.71,6.2,324.0,9.0909
2022-01-06 15:00:00.000000000,1.84,6.0,323.0,10.0
2022-01-06 15:10:00.000000000,1.76,5.9,320.0,10.0
2022-01-06 15:20:00.000000256,1.75,6.0,315.0,8.3333
2022-01-06 15:30:00.000000000,1.81,5.6,309.0,8.3333
2022-01-06 15:40:00.000000000,1.85,5.4,303.0,6.6667
2022-01-06 15:50:00.000000000,1.87,5.4,304.0,9.0909
2022-01-06 16:00:00.000000000,1.79,5.3,295.0,6.6667
2022-01-06 16:09:59.999999744,1.87,5.2,287.0,4.5455
2022-01-06 16:20:00.000000000,1.95,5.2,285.0,4.5455
2022-01-06 16:30:00.000000000,1.83,5.2,287.0,5.2632
2022-01-06 16:40:00.000000000,1.85,5.2,287.0,5.5556
2022-01-06 16:50:00.000000256,1.96,5.1,281.0,9.0909
2022-01-06 17:00:00.000000000,1.96,5.0,277.0,5.0
2022-01-06 17:10:00.000000000,1.94,5.1,274.0,5.0
2022-01-06 17:20:00.000000000,2.02,5.0,268.0,5.0
2022-01-06 17:30:00.000000000,2.05,4.9,263.0,5.0
